jaccard,kendall_tau,risk
0.0,-0.0988142266869545,0.17477715
0.2,0.16996046900749207,0.19446477
0.2,0.19367589056491852,0.22268625
0.0,-0.343873530626297,0.085581794
0.2,0.06719367951154709,0.1303859
0.2,0.05138339847326279,0.07548643
0.2,-0.07509881258010864,0.6522211
0.0,-0.05138339847326279,0.048649147
0.2,0.0830039530992508,0.21510902
0.5,0.3754940629005432,0.81135505
0.0,-0.02766798436641693,0.17209016
0.0,-0.07509881258010864,0.14314991
0.5,0.343873530626297,0.09001721
1.0,0.32015809416770935,0.8245684
0.0,0.07509881258010864,0.11029728
0.0,0.043478261679410934,0.024334151
0.5,0.05138339847326279,0.3410503
0.2,0.33596837520599365,0.0365739
0.0,-0.05138339847326279,0.059414927
0.2,0.06719367951154709,0.022179972
0.5,0.47035571932792664,0.75687283
1.0,0.35177865624427795,0.6805552
0.0,0.0988142266869545,0.13166249
0.0,-0.043478261679410934,0.30196
0.2,0.12252964079380035,0.68389666
0.2,0.24901185929775238,0.626872
0.0,0.1304347813129425,0.18936256
0.2,0.10671936720609665,0.2643538
0.0,-0.06719367951154709,0.13941237
0.2,0.05928853899240494,0.11150189
0.5,0.4545454680919647,0.55898875
0.0,0.02766798436641693,0.07580585
0.0,0.003952569328248501,0.121524885
0.0,-0.01976284570991993,0.17801383
0.2,0.1462450623512268,0.0685206
0.0,-0.10671936720609665,0.18253407
0.5,0.2806324064731598,0.09273511
0.0,0.06719367951154709,0.20369725
0.0,0.05928853899240494,0.06223164
0.0,-0.09090909361839294,0.06281997
0.5,0.4624505937099457,0.50592816
0.2,-0.003952569328248501,0.15081039
0.2,0.2648221254348755,0.39136133
0.0,0.003952569328248501,0.14760752
0.2,0.36758893728256226,0.11269364
1.0,0.36758893728256226,0.6656588
0.5,0.4308300316333771,0.6683917
0.0,-0.1146245077252388,0.14294411
0.5,0.3280632495880127,0.6805019
1.0,0.24901185929775238,0.09161597
0.0,0.05928853899240494,0.08292125
0.5,0.27272728085517883,0.8896723
0.0,-0.011857707053422928,0.056536
0.2,-0.035573121160268784,0.2197967
0.0,0.003952569328248501,0.16702586
0.0,0.043478261679410934,0.07831239
0.0,-0.07509881258010864,0.045840845
0.0,-0.19367589056491852,0.2021504
0.2,0.10671936720609665,0.1767485
0.2,0.1462450623512268,0.059338514
0.2,-0.06719367951154709,0.058160152
0.0,-0.1304347813129425,0.11270632
0.5,0.3913043439388275,0.73325086
0.0,-0.0830039530992508,0.077510394
0.5,0.28853756189346313,0.74107414
0.0,-0.15415020287036896,0.16241248
0.2,-0.011857707053422928,0.22006918
0.2,0.0830039530992508,0.11094848
0.2,-0.01976284570991993,0.34500206
0.2,-0.0988142266869545,0.019354641
1.0,0.19367589056491852,0.7473984
0.2,0.02766798436641693,0.21031813
0.2,0.043478261679410934,0.08837275
0.2,-0.07509881258010864,0.36533523
0.0,-0.003952569328248501,0.11788018
0.2,0.1146245077252388,0.26869255
0.0,-0.043478261679410934,0.051759336
0.2,-0.01976284570991993,0.21144776
0.2,0.20158103108406067,0.27222416
0.2,0.23320157825946808,0.21274434
0.5,0.3122529685497284,0.46206123
0.5,0.3754940629005432,0.7845642
0.2,-0.043478261679410934,0.08615365
0.2,0.33596837520599365,0.08153243
0.0,-0.06719367951154709,0.0746505
0.2,0.23320157825946808,0.4947004
0.2,0.36758893728256226,0.11937594
0.2,0.1620553433895111,0.052188076
0.0,0.02766798436641693,0.095842615
0.0,-0.10671936720609665,0.33101374
0.0,0.1462450623512268,0.012663836
0.2,0.19367589056491852,0.29790038
0.0,-0.043478261679410934,0.44293243
0.0,0.1146245077252388,0.053859387
0.0,0.01976284570991993,0.13862664
0.0,0.1304347813129425,0.026139693
0.0,-0.15415020287036896,0.19772975
0.2,0.05928853899240494,0.102373786
0.5,0.5652173757553101,0.8471686
0.2,0.13833992183208466,0.20509188
0.0,-0.18577075004577637,0.114022635
0.0,0.01976284570991993,0.07139518
1.0,0.38339921832084656,0.7890421
0.0,-0.02766798436641693,0.3381674
0.2,0.09090909361839294,0.31011784
0.0,0.05928853899240494,0.20535538
0.5,0.12252964079380035,0.36558473
0.0,-0.20158103108406067,0.06637065
0.5,0.36758893728256226,0.5381416
0.2,0.07509881258010864,0.16930453
0.0,0.17786560952663422,0.038589884
0.0,-0.05138339847326279,0.14180031
0.0,-0.01976284570991993,0.061174545
0.0,0.05138339847326279,0.20321035
0.0,-0.02766798436641693,0.08703259
0.2,0.05928853899240494,0.3232671
0.0,-0.07509881258010864,0.14313847
1.0,0.3280632495880127,0.7602303
0.2,0.06719367951154709,0.15618457
1.0,0.4387351870536804,0.3129788
0.2,0.15415020287036896,0.11063437
0.0,0.05138339847326279,0.08462384
0.5,0.035573121160268784,0.5259478
0.0,-0.043478261679410934,0.14403836
0.2,0.24901185929775238,0.5701052
0.2,0.02766798436641693,0.17276414
0.0,0.17786560952663422,0.04507286
0.2,0.17786560952663422,0.25723675
0.0,0.05928853899240494,0.2154119
0.0,0.035573121160268784,0.1331089
0.0,-0.09090909361839294,0.06259924
0.0,-0.035573121160268784,0.11494601
0.2,-0.0830039530992508,0.15758152
0.2,0.0830039530992508,0.05277208
0.0,-0.035573121160268784,0.1427661
0.5,0.1620553433895111,0.14764233
0.2,-0.0988142266869545,0.042959955
0.2,0.09090909361839294,0.16190489
0.2,0.011857707053422928,0.2093462
0.2,0.4150197505950928,0.11016781
0.0,0.01976284570991993,0.16675438
0.2,0.15415020287036896,0.07861901
0.5,0.20948617160320282,0.73203474
0.2,0.12252964079380035,0.114025004
0.2,0.09090909361839294,0.10179927
0.0,0.19367589056491852,0.015269888
0.0,-0.05138339847326279,0.12103913
0.0,-0.035573121160268784,0.012086753
0.0,-0.02766798436641693,0.10257197
1.0,0.4624505937099457,0.7976446
0.0,-0.13833992183208466,0.1457332
0.0,-0.011857707053422928,0.07978355
0.0,-0.1304347813129425,0.13779633
0.0,0.09090909361839294,0.099314764
0.0,0.06719367951154709,0.026839895
0.2,0.07509881258010864,0.122321144
0.2,0.0830039530992508,0.23205294
0.0,0.035573121160268784,0.18774548
0.2,0.16996046900749207,0.22237346
0.2,0.06719367951154709,0.6338905
0.0,0.3280632495880127,0.16157097
0.0,-0.20948617160320282,0.15909374
0.0,0.09090909361839294,0.11822814
0.2,0.25691699981689453,0.34556964
0.0,0.06719367951154709,0.06813344
0.0,0.17786560952663422,0.17853834
0.5,0.23320157825946808,0.39419508
0.0,-0.0830039530992508,0.1552804
0.5,0.17786560952663422,0.56833297
0.5,0.3913043439388275,0.7714102
0.0,0.05928853899240494,0.13206197
0.0,-0.02766798436641693,0.289576
0.0,0.09090909361839294,0.080544874
0.0,0.05928853899240494,0.03823844
0.5,0.2806324064731598,0.74997026
0.2,-0.043478261679410934,0.07836553
0.5,0.3754940629005432,0.8769797
0.2,0.3122529685497284,0.13025881
1.0,0.27272728085517883,0.50654215
0.2,0.13833992183208466,0.10366729
0.0,0.23320157825946808,0.23226276
0.2,0.05928853899240494,0.47507337
0.0,0.06719367951154709,0.084996246
0.2,-0.01976284570991993,0.22644295
0.5,0.3122529685497284,0.788275
0.5,0.2964426875114441,0.27822018
0.2,0.22529643774032593,0.42001235
0.0,0.0830039530992508,0.12068164
0.0,-0.1146245077252388,0.072344445
0.0,-0.22529643774032593,0.1578133
0.2,0.05928853899240494,0.036550075
0.2,0.23320157825946808,0.17782576
0.0,-0.16996046900749207,0.09092617
0.0,-0.12252964079380035,0.10320956
0.5,0.3280632495880127,0.4940739
0.2,0.035573121160268784,0.1019682
0.0,-0.12252964079380035,0.0720307
0.5,0.39920949935913086,0.4707656
0.0,-0.13833992183208466,0.040600587
0.0,0.06719367951154709,0.25626943
0.0,-0.18577075004577637,0.07442269
0.2,0.011857707053422928,0.1437542
0.0,-0.19367589056491852,0.05987281
0.0,-0.011857707053422928,0.08646273
0.2,0.035573121160268784,0.10099416
0.5,0.3754940629005432,0.7932306
0.0,0.19367589056491852,0.10644616
0.2,0.16996046900749207,0.2045146
0.2,0.1146245077252388,0.062221993
0.0,-0.1146245077252388,0.15918165
0.0,-0.10671936720609665,0.029565156
0.2,0.09090909361839294,0.19945616
0.5,0.05928853899240494,0.37589934
0.0,0.035573121160268784,0.10572475
0.0,-0.13833992183208466,0.14352989
0.2,0.3122529685497284,0.11453761
0.0,0.2964426875114441,0.16481534
0.0,-0.043478261679410934,0.1338674
0.0,0.003952569328248501,0.059862766
0.0,-0.043478261679410934,0.024978496
0.0,-0.011857707053422928,0.4406539
0.5,0.4387351870536804,0.12550516
0.2,0.0988142266869545,0.12809375
0.2,0.05928853899240494,0.1351704
0.2,0.0988142266869545,0.14195509
0.0,0.05928853899240494,0.06814304
0.2,0.3754940629005432,0.8268295
0.0,0.30434781312942505,0.26820382
0.0,0.18577075004577637,0.080453604
0.0,-0.09090909361839294,0.11872835
0.0,0.01976284570991993,0.14205253
0.0,0.01976284570991993,0.072555035
0.0,0.011857707053422928,0.09908218
0.0,0.15415020287036896,0.0875455
1.0,0.5098814368247986,0.78402036
0.0,0.12252964079380035,0.06626148
0.0,0.1146245077252388,0.08727908
0.0,0.011857707053422928,0.12507294
0.0,-0.13833992183208466,0.03556738
1.0,0.39920949935913086,0.7795355
0.2,0.003952569328248501,0.25611785
0.0,-0.0830039530992508,0.16142319
0.2,-0.0830039530992508,0.023970524
0.0,0.09090909361839294,0.081993066
0.5,0.5256916880607605,0.848001
0.5,0.3280632495880127,0.86045426
0.2,0.18577075004577637,0.089143924
0.2,0.28853756189346313,0.28880715
0.0,-0.1304347813129425,0.17228757
0.2,0.0830039530992508,0.10075955
0.0,-0.05138339847326279,0.42594644
0.0,-0.09090909361839294,0.07580413
0.0,-0.011857707053422928,0.13340282
0.0,0.06719367951154709,0.10052433
0.0,-0.043478261679410934,0.054334033
0.0,-0.011857707053422928,0.083001375
0.5,0.39920949935913086,0.54515785
0.0,0.0830039530992508,0.067738876
0.0,-0.1146245077252388,0.04131193
0.2,0.33596837520599365,0.19605762
0.5,0.39920949935913086,0.06481174
0.0,-0.0830039530992508,0.028453778
0.2,0.0988142266869545,0.25725132
0.0,0.1304347813129425,0.042830784
0.0,-0.06719367951154709,0.10311643
0.0,-0.035573121160268784,0.27638507
0.0,-0.1462450623512268,0.063869074
0.0,0.0988142266869545,0.12287835
0.2,0.06719367951154709,0.15549423
0.2,0.28853756189346313,0.080094144
0.0,0.043478261679410934,0.12821662
0.0,-0.21739129722118378,0.05662404
0.2,0.0988142266869545,0.23377359
0.0,-0.2806324064731598,0.19132091
0.2,0.035573121160268784,0.13623323
0.0,0.1620553433895111,0.4187141
0.0,0.01976284570991993,0.017808268
0.0,0.09090909361839294,0.20830661
0.5,0.22529643774032593,0.28859532
0.0,0.23320157825946808,0.43025035
0.2,0.16996046900749207,0.36817977
0.0,0.07509881258010864,0.1752949
0.5,0.3122529685497284,0.25733665
0.0,-0.0830039530992508,0.18003151
0.2,0.003952569328248501,0.1570035
0.2,0.2648221254348755,0.6445094
0.0,-0.043478261679410934,0.18617505
0.5,0.15415020287036896,0.32360467
0.0,0.02766798436641693,0.054159354
0.5,0.07509881258010864,0.03622833
0.2,0.16996046900749207,0.71353847
0.0,-0.1462450623512268,0.13816771
0.2,0.21739129722118378,0.48097026
0.0,0.05928853899240494,0.077831306
0.2,-0.035573121160268784,0.058077462
0.0,-0.011857707053422928,0.05426073
0.0,-0.01976284570991993,0.015749546
0.5,0.2964426875114441,0.32476994
0.0,0.01976284570991993,0.079284996
0.0,-0.07509881258010864,0.31443748
0.0,-0.05138339847326279,0.17660207
0.2,0.18577075004577637,0.25170583
0.5,0.0988142266869545,0.22825828
0.5,0.07509881258010864,0.49649507
0.2,0.003952569328248501,0.07198845
0.0,0.1304347813129425,0.23777908
0.2,0.0988142266869545,0.061368756
0.2,0.06719367951154709,0.090515345
0.0,-0.035573121160268784,0.045745037
0.0,0.05138339847326279,0.1317394
0.5,0.3754940629005432,0.5682455
0.0,0.01976284570991993,0.32959002
0.2,0.10671936720609665,0.15941805
0.2,0.05138339847326279,0.21153077
0.0,0.043478261679410934,0.1487305
0.0,0.18577075004577637,0.15016846
0.5,0.573122501373291,0.78467494
0.2,0.343873530626297,0.15615883
0.0,-0.01976284570991993,0.1088623
0.0,0.13833992183208466,0.075890124
0.0,-0.12252964079380035,0.16379486
0.0,0.1462450623512268,0.18106247
0.5,0.32015809416770935,0.3678242
0.2,0.25691699981689453,0.10319369
0.2,0.23320157825946808,0.055660505
0.0,0.05138339847326279,0.14340168
0.2,0.19367589056491852,0.117000565
0.5,0.19367589056491852,0.16986734
0.2,0.23320157825946808,0.24500802
0.2,0.17786560952663422,0.24691874
0.0,0.07509881258010864,0.0110725565
0.0,0.16996046900749207,0.052135684
0.0,0.01976284570991993,0.13475542
0.0,0.003952569328248501,0.4095162
0.5,0.27272728085517883,0.052395675
0.0,-0.05928853899240494,0.15158972
0.2,0.05138339847326279,0.21468556
0.0,0.0988142266869545,0.11966297
0.2,0.24901185929775238,0.15501432
0.5,0.19367589056491852,0.39781976
0.2,0.18577075004577637,0.1876347
0.0,0.0830039530992508,0.18125127
0.0,-0.003952569328248501,0.17577802
0.2,0.3122529685497284,0.1242875
0.2,0.39920949935913086,0.7144505
0.0,0.05138339847326279,0.10028323
0.2,0.1620553433895111,0.2314546
0.2,-0.003952569328248501,0.24479458
0.2,-0.02766798436641693,0.3032767
0.0,-0.01976284570991993,0.11755521
0.5,0.09090909361839294,0.65480447
0.0,-0.003952569328248501,0.18642654
0.0,0.20948617160320282,0.22657521
0.0,0.01976284570991993,0.13845396
0.2,0.05928853899240494,0.09760379
0.2,0.3122529685497284,0.14801493
0.2,-0.011857707053422928,0.22334203
0.2,0.1462450623512268,0.054982133
0.0,-0.02766798436641693,0.0516514
0.2,0.15415020287036896,0.17166579
0.0,-0.20158103108406067,0.062063675
0.0,0.20158103108406067,0.057662807
0.2,-0.06719367951154709,0.072809964
0.2,0.1146245077252388,0.1031615
0.2,-0.003952569328248501,0.20336361
0.2,0.24110671877861023,0.22930595
0.0,-0.09090909361839294,0.04768468
0.5,0.28853756189346313,0.11371657
0.2,0.035573121160268784,0.08565093
0.2,0.32015809416770935,0.060535956
0.0,0.23320157825946808,0.42005014
0.0,-0.15415020287036896,0.054837395
0.0,-0.003952569328248501,0.025514944
0.2,0.24110671877861023,0.5700192
0.5,0.4466403126716614,0.8067876
0.2,0.05138339847326279,0.1680605
0.0,-0.17786560952663422,0.123737246
0.2,-0.02766798436641693,0.24054597
1.0,0.27272728085517883,0.70036715
0.5,0.15415020287036896,0.16901562
0.0,-0.15415020287036896,0.059251733
0.0,-0.02766798436641693,0.031973828
0.2,0.2648221254348755,0.13805766
0.2,0.20158103108406067,0.14662129
0.2,0.1304347813129425,0.056717187
0.0,-0.05138339847326279,0.079028174
0.0,-0.0830039530992508,0.08819296
0.0,-0.05138339847326279,0.10475903
0.2,0.07509881258010864,0.14726542
0.0,0.05928853899240494,0.80206823
0.5,0.24110671877861023,0.038507827
0.2,-0.0988142266869545,0.26015335
0.2,0.3280632495880127,0.14503637
0.2,0.1620553433895111,0.04514775
0.2,0.16996046900749207,0.3393614
0.0,-0.1462450623512268,0.110739276
0.0,-0.043478261679410934,0.31249002
0.0,-0.1462450623512268,0.13078146
1.0,0.6126482486724854,0.5216011
0.0,-0.0830039530992508,0.11420299
0.2,0.4387351870536804,0.096986525
0.0,-0.12252964079380035,0.10830566
0.0,0.035573121160268784,0.38014308
0.0,-0.05138339847326279,0.05791658
0.2,-0.1304347813129425,0.23759729
0.2,-0.0988142266869545,0.07030542
0.2,0.3122529685497284,0.048926253
0.0,-0.05138339847326279,0.12069387
0.2,0.1304347813129425,0.06849014
0.5,0.30434781312942505,0.64759165
0.0,0.01976284570991993,0.04081833
0.2,0.1146245077252388,0.1672469
0.2,0.18577075004577637,0.25006837
0.0,0.07509881258010864,0.12483614
1.0,0.5573122501373291,0.7662969
0.0,0.011857707053422928,0.21456543
0.0,0.17786560952663422,0.23949255
0.0,-0.05138339847326279,0.065927476
0.2,0.2806324064731598,0.5665319
0.0,0.1304347813129425,0.36400527
0.5,0.12252964079380035,0.6521346
0.2,0.01976284570991993,0.05662385
0.0,-0.0830039530992508,0.06910351
0.0,-0.035573121160268784,0.27043912
0.5,0.4387351870536804,0.74215955
0.0,0.19367589056491852,0.1618154
0.0,-0.02766798436641693,0.07511616
0.0,0.003952569328248501,0.26311263
0.2,-0.05138339847326279,0.09996389
0.5,0.3754940629005432,0.5611636
0.0,0.003952569328248501,0.15509209
0.0,-0.003952569328248501,0.08311488
0.0,0.12252964079380035,0.08260347
0.0,-0.0988142266869545,0.05849263
0.2,0.06719367951154709,0.25421903
0.0,-0.22529643774032593,0.24395043
0.5,0.3280632495880127,0.7967541
0.0,0.035573121160268784,0.28454527
0.2,-0.2806324064731598,0.16328822
0.2,0.1146245077252388,0.16181004
0.5,0.36758893728256226,0.766458
0.0,-0.15415020287036896,0.05943055
0.0,0.043478261679410934,0.13464245
0.0,0.2806324064731598,0.4784741
0.0,0.0830039530992508,0.35607108
0.0,0.0988142266869545,0.34593824
0.0,0.0988142266869545,0.021740781
0.0,-0.02766798436641693,0.021490652
0.2,0.07509881258010864,0.10290336
0.0,-0.035573121160268784,0.06262856
0.0,0.1620553433895111,0.29880062
0.2,-0.035573121160268784,0.11026386
0.0,-0.003952569328248501,0.0543396
0.5,0.3754940629005432,0.43024513
0.0,-0.05928853899240494,0.06970591
0.5,0.5098814368247986,0.15178494
0.2,0.01976284570991993,0.116918124
0.0,0.0830039530992508,0.09124023
0.5,0.21739129722118378,0.20127738
0.0,0.2806324064731598,0.09718405
0.5,0.4150197505950928,0.76990354
0.0,-0.20948617160320282,0.0848272
0.0,0.07509881258010864,0.12066967
1.0,0.4940711557865143,0.7107023
0.2,0.1146245077252388,0.27564883
0.2,0.13833992183208466,0.122234665
0.0,-0.1620553433895111,0.08515143
0.0,-0.10671936720609665,0.12457024
0.0,-0.0988142266869545,0.14646277
0.5,0.15415020287036896,0.38956457
0.2,0.06719367951154709,0.26110497
0.2,0.18577075004577637,0.30149594
0.0,-0.003952569328248501,0.064122364
0.0,0.01976284570991993,0.055110365
0.0,-0.10671936720609665,0.06881916
0.0,-0.05928853899240494,0.05799398
0.2,0.23320157825946808,0.19233197
0.2,0.1304347813129425,0.21439159
0.0,0.24110671877861023,0.75250596
0.2,0.1462450623512268,0.08064473
0.0,-0.011857707053422928,0.110218145
0.2,0.18577075004577637,0.18558809
0.2,0.0988142266869545,0.110407755
0.0,0.1304347813129425,0.1259097
0.0,0.06719367951154709,0.061518576
1.0,0.3596837818622589,0.7595509
0.0,0.003952569328248501,0.25346816
0.0,-0.06719367951154709,0.048901327
0.0,-0.003952569328248501,0.037350275
0.2,0.2648221254348755,0.28339556
0.2,0.07509881258010864,0.08591431
0.0,0.13833992183208466,0.049330633
0.0,-0.1620553433895111,0.25112435
0.2,0.18577075004577637,0.078771554
0.2,0.1304347813129425,0.07485321
0.0,-0.02766798436641693,0.11681445
0.0,-0.09090909361839294,0.05443197
0.2,-0.02766798436641693,0.16207853
0.2,0.23320157825946808,0.061602842
0.5,0.2648221254348755,0.20166297
0.2,0.18577075004577637,0.14259979
0.2,0.21739129722118378,0.07047167
0.0,0.0988142266869545,0.15935852
0.0,0.043478261679410934,0.09487503
0.2,0.01976284570991993,0.58447397
0.0,0.1304347813129425,0.056323405
0.0,-0.09090909361839294,0.1656702
0.0,-0.043478261679410934,0.16466905
0.0,0.1620553433895111,0.21127522
0.0,0.06719367951154709,0.16115882
0.0,-0.05138339847326279,0.09042486
0.2,0.1462450623512268,0.13220678
0.5,0.003952569328248501,0.18589236
0.0,0.05138339847326279,0.046809614
0.0,-0.1620553433895111,0.17946713
0.0,0.003952569328248501,0.08442747
0.0,0.13833992183208466,0.07300739
0.0,0.13833992183208466,0.091784045
0.2,0.05138339847326279,0.28586093
0.2,0.23320157825946808,0.36780933
0.5,0.20948617160320282,0.6535369
0.0,0.1620553433895111,0.086682715
0.0,-0.23320157825946808,0.16097735
0.2,0.22529643774032593,0.12440069
0.0,-0.20158103108406067,0.1674967
0.0,0.21739129722118378,0.04768296
0.0,-0.20948617160320282,0.15681365
0.2,0.18577075004577637,0.28575352
0.0,0.12252964079380035,0.102620244
0.5,0.0988142266869545,0.16923693
0.2,0.05138339847326279,0.10455862
0.5,0.3754940629005432,0.57961375
0.0,0.1304347813129425,0.13085085
0.0,-0.09090909361839294,0.10632392
0.5,0.19367589056491852,0.16642404
0.2,-0.06719367951154709,0.14720094
1.0,0.36758893728256226,0.8282868
0.0,-0.035573121160268784,0.034440957
1.0,0.4071146249771118,0.77706236
0.0,0.02766798436641693,0.14510345
0.0,0.05928853899240494,0.16198325
0.2,-0.003952569328248501,0.10145532
0.2,0.06719367951154709,0.11039881
0.0,0.343873530626297,0.48733088
0.2,0.20158103108406067,0.11266534
0.5,0.17786560952663422,0.14610487
0.0,-0.0988142266869545,0.124322295
0.0,-0.10671936720609665,0.030492416
0.2,0.24901185929775238,0.11439256
0.0,0.07509881258010864,0.019180587
0.0,0.10671936720609665,0.23304999
0.2,0.20948617160320282,0.30078945
0.2,0.02766798436641693,0.014115179
0.0,0.24110671877861023,0.049456507
0.0,-0.0988142266869545,0.14757733
0.0,-0.16996046900749207,0.12640123
0.0,-0.1620553433895111,0.16909735
0.2,0.22529643774032593,0.34915057
0.0,-0.05138339847326279,0.1813638
0.2,0.27272728085517883,0.7951557
0.0,0.15415020287036896,0.20174219
1.0,0.3596837818622589,0.70388603
0.2,0.27272728085517883,0.05509353
0.0,0.20158103108406067,0.12313959
0.2,-0.1146245077252388,0.18216418
0.2,0.01976284570991993,0.23730381
0.2,0.011857707053422928,0.50978225
0.5,0.3754940629005432,0.69436735
0.5,0.07509881258010864,0.25339168
0.2,0.2806324064731598,0.33806133
0.0,-0.02766798436641693,0.27232528
0.5,0.12252964079380035,0.21081354
0.2,0.28853756189346313,0.4298534
0.0,-0.07509881258010864,0.10412266
0.2,0.06719367951154709,0.41598666
0.0,-0.07509881258010864,0.23800911
0.0,-0.07509881258010864,0.06776735
0.2,0.27272728085517883,0.064170286
0.2,-0.1146245077252388,0.067538716
0.2,0.05928853899240494,0.08028283
0.0,0.06719367951154709,0.13849436
0.0,0.07509881258010864,0.1457096
1.0,0.3754940629005432,0.6779169
0.0,0.02766798436641693,0.049624033
0.2,0.35177865624427795,0.40295354
0.2,-0.09090909361839294,0.12964347
0.0,0.09090909361839294,0.19808388
0.5,0.36758893728256226,0.6408833
0.2,0.05138339847326279,0.12561886
0.2,0.05928853899240494,0.1358589
0.0,-0.23320157825946808,0.13590972
0.0,-0.15415020287036896,0.096993536
0.5,0.2964426875114441,0.33670142
0.0,-0.09090909361839294,0.10949761
0.0,-0.05138339847326279,0.045793448
0.5,0.3122529685497284,0.2118795
0.5,0.1146245077252388,0.4364811
0.5,0.20158103108406067,0.2507895
0.0,-0.09090909361839294,0.025034975
0.0,0.1620553433895111,0.1078391
0.2,0.20948617160320282,0.05597631
0.2,0.2806324064731598,0.22049771
0.0,-0.0988142266869545,0.14134957
0.0,0.011857707053422928,0.20773375
0.0,-0.16996046900749207,0.07588207
0.2,0.06719367951154709,0.10361536
0.2,0.20948617160320282,0.09100107
0.0,0.003952569328248501,0.09956072
0.5,0.38339921832084656,0.1369257
0.2,-0.011857707053422928,0.13658881
0.2,0.13833992183208466,0.20011067
0.0,-0.12252964079380035,0.045583777
0.2,0.01976284570991993,0.07762331
0.2,-0.01976284570991993,0.092383966
0.2,-0.003952569328248501,0.21678329
0.0,-0.07509881258010864,0.14827834
0.5,0.20158103108406067,0.08723506
0.2,-0.02766798436641693,0.17793849
0.0,-0.0830039530992508,0.27913103
0.2,0.32015809416770935,0.12209403
0.0,-0.07509881258010864,0.05250886
0.2,-0.035573121160268784,0.30026773
0.0,0.09090909361839294,0.35278678
0.0,-0.011857707053422928,0.20598035
0.0,-0.011857707053422928,0.1363565
0.2,0.16996046900749207,0.47005346
0.0,-0.12252964079380035,0.076743275
0.0,0.12252964079380035,0.11681065
0.2,-0.0830039530992508,0.69161475
0.2,0.02766798436641693,0.25929636
0.2,0.18577075004577637,0.48844784
0.2,0.17786560952663422,0.18693931
0.2,0.27272728085517883,0.37712124
0.0,0.06719367951154709,0.08134076
0.2,-0.05928853899240494,0.3381221
0.5,0.21739129722118378,0.8092361
0.2,0.05138339847326279,0.118308894
0.0,0.011857707053422928,0.07779865
0.0,0.01976284570991993,0.20684578
0.0,0.17786560952663422,0.07885639
0.0,-0.07509881258010864,0.042079818
0.0,-0.22529643774032593,0.07042334
0.0,0.20158103108406067,0.17509484
0.5,-0.16996046900749207,0.14892793
0.0,-0.0830039530992508,0.10970135
0.0,-0.035573121160268784,0.152162
0.0,0.011857707053422928,0.20680484
0.2,0.09090909361839294,0.3117739
0.5,0.36758893728256226,0.74770826
0.0,-0.0830039530992508,0.078844726
0.0,-0.02766798436641693,0.038306266
0.2,-0.20948617160320282,0.16165249
0.5,0.3122529685497284,0.5138339
0.2,0.01976284570991993,0.17357017
0.0,0.1462450623512268,0.07126115
0.2,0.011857707053422928,0.13102917
0.2,-0.06719367951154709,0.12669148
0.0,-0.043478261679410934,0.34986296
0.0,0.003952569328248501,0.018990284
0.0,-0.003952569328248501,0.09232391
0.0,-0.1146245077252388,0.110013455
0.2,0.25691699981689453,0.066820845
0.0,-0.30434781312942505,0.109650336
0.0,-0.20948617160320282,0.046818435
1.0,0.4545454680919647,0.75395876
0.5,0.25691699981689453,0.6367738
0.0,0.0988142266869545,0.23513852
1.0,0.5494071245193481,0.7962389
0.0,0.003952569328248501,0.12279152
0.0,-0.043478261679410934,0.02604838
0.0,0.17786560952663422,0.038631167
0.0,-0.10671936720609665,0.16488993
0.2,-0.02766798436641693,0.12565382
0.5,0.02766798436641693,0.7286881
0.2,0.02766798436641693,0.059761316
0.0,0.003952569328248501,0.33275276
0.5,0.16996046900749207,0.2232769
0.0,-0.05928853899240494,0.039930522
0.0,0.1462450623512268,0.1764478
0.0,0.01976284570991993,0.17306013
0.2,0.035573121160268784,0.03410487
1.0,0.32015809416770935,0.7978945
0.0,-0.12252964079380035,0.08223409
0.0,0.05928853899240494,0.12281681
0.0,-0.20948617160320282,0.069847934
0.0,0.16996046900749207,0.036379658
0.2,0.1304347813129425,0.07935345
0.2,0.17786560952663422,0.11175495
0.0,-0.003952569328248501,0.042551596
0.2,0.3122529685497284,0.20781626
0.0,0.1620553433895111,0.25342003
0.2,0.12252964079380035,0.24507107
0.0,-0.1146245077252388,0.09002465
0.5,0.18577075004577637,0.09088401
0.5,0.2964426875114441,0.72340924
0.2,-0.05138339847326279,0.2586786
0.2,0.02766798436641693,0.15565671
0.0,-0.19367589056491852,0.12137937
0.2,0.13833992183208466,0.08862398
0.2,-0.0988142266869545,0.065452665
0.5,0.3122529685497284,0.068222776
0.0,-0.28853756189346313,0.10974504
1.0,0.4308300316333771,0.80815023
0.0,0.02766798436641693,0.15145215
0.0,-0.1304347813129425,0.064669594
0.5,0.2648221254348755,0.64309317
0.0,0.06719367951154709,0.13350207
0.5,0.32015809416770935,0.07648356
0.2,0.1304347813129425,0.04707408
0.2,0.13833992183208466,0.5584285
0.0,0.043478261679410934,0.07453617
0.0,0.09090909361839294,0.14317617
0.2,0.20948617160320282,0.2650983
0.0,-0.043478261679410934,0.12831192
0.0,-0.01976284570991993,0.1488551
0.2,0.1620553433895111,0.061508436
0.2,0.01976284570991993,0.036376648
0.0,0.035573121160268784,0.07061528
0.2,0.35177865624427795,0.60151464
0.0,0.1462450623512268,0.05409188
0.2,0.043478261679410934,0.21449992
0.2,0.22529643774032593,0.6736094
0.0,-0.32015809416770935,0.033446975
0.0,-0.16996046900749207,0.07801179
